NODENAME;AVG.FREQ;DEF.FREQ;TIME;CPI;TPI;GBS;DC-NODE-POWER;DRAM-POWER;PCK-POWER;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SP_SINGLE;SP_128;SP_256;SP_512;DP_SINGLE;DP_128;DP_256;DP_512;FIRST_EVENT;LEVEL;SIZE;ITERATIONS
cmp2540;2088000;2100000;1.002053;3.009686;244.635445;154.796946;332.643017;34.839571;251.712950;20490609781;6808221176;29.826034;0;0;0;5;836400;0;0;285991321;3826990;7574417064;0;1;1;1;930
cmp2537;2087700;2100000;1.001704;1.017045;102.059136;147.950596;349.238223;33.621680;256.890371;15857852209;15592089675;38.953934;0;0;0;9;7277816;0;0;309911402;4082510;9947236308;0;1;1;1;790
cmp2552;2092200;2100000;1.001691;0.661498;25.388260;73.695472;262.307234;22.618376;185.560581;20652387937;31220631610;36.995972;0;0;0;6;1536760;0;0;291656021;5103922;9453952388;0;1;1;1;940
cmp2543;2088000;2100000;1.002082;1.419814;114.117612;153.637829;350.370688;35.770598;259.890512;20567440464;14486010327;37.909816;0;0;0;9;3769152;0;0;254684557;4084346;9734503784;0;1;1;1;940
cmp2544;2088000;2100000;1.001908;1.391669;109.724435;153.466772;330.444380;34.458091;249.160348;20939905870;15046617988;34.030960;0;0;0;8;7377892;0;0;284045332;4143590;8677039552;0;1;1;1;940
cmp2550;2088000;2100000;1.001969;1.129555;87.036746;149.481199;341.788148;32.256471;261.511570;20871119383;18477291088;40.999789;0;0;0;10;6142264;0;0;270946653;3701830;10529877192;0;1;1;1;940
cmp2551;2088000;2100000;1.001901;2.106163;162.044362;146.636523;330.255618;32.831089;256.997882;20503356796;9734933645;28.824675;0;0;0;9;977852;0;0;242310264;4421876;7352152216;0;1;1;1;940
cmp2549;2088000;2100000;1.001806;1.371198;105.364552;149.146982;303.844566;33.439630;250.141480;20878716320;15226622162;37.010636;0;0;0;9;1151036;0;0;256450533;4404664;9495227464;0;1;1;1;940
cmp2539;2088000;2100000;1.001912;2.036728;167.010820;156.315747;341.215396;35.154652;254.325662;20507868992;10069028503;38.851917;0;0;0;3;1664744;0;0;232503754;4513806;10005055124;0;1;1;1;940
cmp2538;2088000;2100000;1.002314;1.849202;185.058762;155.708059;343.669910;35.667572;263.437554;16745168991;9055350761;41.572780;0;0;0;11;873820;0;0;236956727;4795044;10722899752;0;1;1;1;940
cmp2540;2088000;2100000;1.001853;2.929672;238.506782;154.924535;306.005511;34.789236;252.897145;20471162224;6987525872;31.005094;0;0;0;11;1158104;0;0;305113501;4426848;7863657376;0;1;1;1;940
cmp2537;2088300;2100000;1.001804;1.061670;107.228358;149.414773;302.158156;33.817521;257.189466;15913161129;14988795465;40.159210;0;0;0;9;8701380;0;0;386415938;4465474;10187700692;0;1;1;1;800
cmp2552;2088900;2100000;1.001391;0.669612;26.029559;74.633733;217.057664;22.712778;186.895404;20644075482;30829900118;37.825300;0;0;0;3;2696036;0;0;284777450;5596206;9674807676;0;1;1;1;950
cmp2543;2088000;2100000;1.001482;1.455725;117.596705;154.315245;347.312045;35.858999;260.034892;20541690964;14110970080;38.216316;0;0;0;16;4691804;0;0;304674709;4147856;9758319160;0;1;1;1;950
cmp2544;2088000;2100000;1.001608;1.447389;114.965640;154.361746;330.086389;34.527748;249.326742;20900402484;14440075024;34.323599;0;0;0;8;8500632;0;0;327180090;4400480;8706972816;0;1;1;1;950
cmp2550;2088000;2100000;1.001770;1.176824;91.369289;150.643150;349.997445;32.361660;261.411284;20870277770;17734414741;41.486058;0;0;0;8;6305984;0;0;278364823;3830712;10648201560;0;1;1;1;950
cmp2551;2088000;2100000;1.002001;2.190096;169.924919;147.910543;332.876015;32.999674;256.774862;20510360393;9365052440;28.686646;0;0;0;3;1259256;0;0;282223853;4140562;7276601860;0;1;1;1;950
cmp2549;2088000;2100000;1.002106;1.408179;109.242211;150.450181;334.291881;33.573691;249.933174;20867659177;14818893076;36.219506;0;0;0;9;1695708;0;0;264201472;3835162;9281789736;0;1;1;1;950
cmp2539;2088000;2100000;1.002012;2.023955;167.248051;157.439273;332.177093;35.320053;254.748909;20498671224;10128024857;37.517346;0;0;0;9;1637196;0;0;264948491;3975898;9622287672;0;1;1;1;950
cmp2538;2088000;2100000;1.002014;1.933772;194.825224;156.881051;343.478431;35.810222;263.589200;16753451713;8663614051;41.042433;0;0;0;5;719072;0;0;207688131;4079130;10609909560;0;1;1;1;950
cmp2540;2088000;2100000;1.001653;2.963868;243.052302;156.145129;347.760582;34.996823;252.877780;20478811744;6909489383;29.946120;0;0;0;8;1080664;0;0;295208171;3985138;7593312064;0;1;1;1;950
cmp2537;2088000;2100000;1.001704;1.016986;101.388412;147.695287;352.160443;33.643733;256.918467;15934298355;15668153245;39.270613;0;0;0;13;7721068;0;0;341503429;4227200;9998535040;0;1;1;1;810
cmp2552;2091000;2100000;1.001491;0.674027;25.865255;73.649545;246.874412;22.636362;185.698044;20638488451;30619662861;37.355352;0;0;0;9;2012672;0;0;280468657;5476876;9557058448;0;1;1;1;960
cmp2543;2088000;2100000;1.001982;1.416005;113.683304;153.330369;341.731851;35.752673;260.002814;20547376431;14510803281;37.771078;0;0;0;9;3949568;0;0;257944913;4162974;9693404556;0;1;1;1;960
cmp2544;2088000;2100000;1.002108;1.411163;111.109204;153.175799;324.010756;34.379361;248.996299;20933011866;14833877628;33.761406;0;0;0;8;7530508;0;0;297494230;4167160;8594120840;0;1;1;1;960
cmp2550;2088000;2100000;1.001869;1.113091;85.085825;148.241483;340.637279;32.077379;261.230014;20861917902;18742329220;41.150028;0;0;0;5;6007500;0;0;265986303;3836936;10573368668;0;1;1;1;960
cmp2551;2088000;2100000;1.001801;2.084987;159.278290;145.593264;303.351043;32.735066;256.434915;20500740099;9832550934;29.162691;0;0;0;3;570252;0;0;242131480;4289368;7441225876;0;1;1;1;960
cmp2549;2088000;2100000;1.001906;1.416653;107.969651;147.776038;332.892507;33.254214;249.290569;20858953116;14724113847;37.343038;0;0;0;16;1793856;0;0;248556120;4236910;9591258916;0;1;1;1;960
cmp2539;2088000;2100000;1.002012;1.935222;157.339961;155.032719;307.899107;35.000220;253.821221;20515769832;10601251016;37.831218;0;0;0;9;1671236;0;0;227819968;4646106;9741477048;0;1;1;1;960
cmp2538;2088000;2100000;1.002014;1.890684;186.939951;154.518741;343.951379;35.492372;262.751404;16814024275;8893092819;41.301552;0;0;0;5;806120;0;0;219578573;4837250;10665500708;0;1;1;1;960
cmp2540;2088000;2100000;1.001953;2.856783;230.508890;153.708032;332.238272;34.589066;252.393469;20494315042;7173914379;31.426572;0;0;0;11;1120900;0;0;292934650;4529072;7987719076;0;1;1;1;960
cmp2537;2088000;2100000;1.002105;1.047471;104.970996;148.858932;341.027009;33.771768;257.219150;15983073208;15258732647;39.746290;0;0;0;6;8336732;0;0;382256905;4531682;10086436928;0;1;1;1;820
cmp2552;2094600;2100000;1.001391;0.672324;26.248323;74.886443;257.627936;22.758044;186.027575;20624529557;30676469386;37.660715;0;0;0;6;2199216;0;0;307086569;5332578;9609885840;0;1;1;1;970
cmp2543;2088000;2100000;1.001882;1.465599;117.944983;153.793592;350.217351;35.812064;260.220409;20558459940;14027341917;38.449345;0;0;0;13;4552508;0;0;281546489;4292196;9846904012;0;1;1;1;970
cmp2544;2088000;2100000;1.001908;1.409484;111.338762;153.662496;292.641752;34.484710;249.314218;20927126895;14847363496;34.370794;0;0;0;5;8341412;0;0;320295466;4422360;8729147056;0;1;1;1;970
cmp2550;2088000;2100000;1.001770;1.178897;91.633262;150.747913;342.121981;32.421451;261.913459;20861323405;17695623955;41.426194;0;0;0;8;6715960;0;0;285771347;3981530;10624452732;0;1;1;1;970
cmp2551;2088000;2100000;1.001801;2.151807;166.993235;148.027270;328.248526;33.045242;257.538945;20517646678;9535079358;28.747818;0;0;0;6;1054164;0;0;275010927;4374570;7298402944;0;1;1;1;970
cmp2549;2088000;2100000;1.001906;1.454489;112.960600;150.651018;337.610614;33.589785;250.215149;20868073949;14347357673;36.561748;0;0;0;6;1347816;0;0;265376196;4365112;9368762028;0;1;1;1;970
cmp2539;2088000;2100000;1.002012;2.026583;167.702640;157.583894;331.730259;35.369909;254.885675;20488452713;10109850188;38.395476;0;0;0;13;2027828;0;0;245035389;4284666;9873054204;0;1;1;1;970
cmp2538;2088000;2100000;1.001915;1.902635;190.908432;157.067559;349.541428;35.840976;264.017216;16840214459;8850995796;41.306794;0;0;0;13;509172;0;0;235705784;4414522;10650395868;0;1;1;1;970
cmp2540;2088000;2100000;1.001753;2.928090;240.231173;156.264910;344.147441;34.935937;253.396316;20486939558;6996691322;30.436497;0;0;0;8;832328;0;0;306681576;4086230;7712046876;0;1;1;1;970
cmp2537;2088000;2100000;1.001504;1.019628;101.506364;148.168387;338.489410;33.700712;257.115961;16005041072;15696939004;39.682605;0;0;0;13;7664628;0;0;329264819;4173790;10117396640;0;1;1;1;830
cmp2552;2095200;2100000;1.001391;0.657383;25.120226;73.385182;235.714926;22.524421;185.204434;20649369521;31411491581;37.059652;0;0;0;3;2119968;0;0;269130338;5301292;9489558200;0;1;1;1;980
cmp2543;2088000;2100000;1.002082;1.417992;114.246319;153.820422;312.042272;35.820821;260.189649;20542297742;14486888922;38.389662;0;0;0;6;3364108;0;0;248672214;4122876;9867421908;0;1;1;1;980
cmp2544;2088000;2100000;1.002008;1.423288;112.506971;153.670447;339.101948;34.466736;249.252441;20915819055;14695425145;34.055058;0;0;0;11;7773656;0;0;294688706;4281250;8673112800;0;1;1;1;980
cmp2550;2088300;2100000;1.001770;1.141734;87.994822;149.495080;325.143925;32.273108;261.679534;20864241343;18274163274;40.966998;0;0;0;5;6048436;0;0;272393315;3888134;10517536696;0;1;1;1;980
cmp2551;2088000;2100000;1.001901;2.102567;161.843566;146.688492;333.330306;32.845779;257.410005;20501008695;9750467940;28.827512;0;0;0;10;1110400;0;0;244247005;4308650;7350945604;0;1;1;1;980
cmp2549;2088000;2100000;1.001907;1.465546;112.762172;149.013009;335.526519;33.427101;249.669354;20834704166;14216340514;36.611779;0;0;0;9;1608464;0;0;254691860;4236350;9392510440;0;1;1;1;980
cmp2539;2088000;2100000;1.003013;1.997750;164.011735;156.478595;336.274240;35.222374;254.568360;20527088328;10275105106;38.537505;0;0;0;6;2073452;0;0;235375826;4521970;9930029488;0;1;1;1;980
cmp2538;2088000;2100000;1.002116;1.858153;184.752011;155.797094;356.324759;35.687244;263.492951;16860457095;9073772171;41.231151;0;0;0;10;1207620;0;0;215070143;4847930;10652132196;0;1;1;1;980
cmp2540;2088000;2100000;1.002053;3.015506;245.291128;155.009772;339.444984;34.820592;252.751898;20503509800;6799358994;30.920375;0;0;0;11;1530024;0;0;306342048;4553980;7841223024;0;1;1;1;980
cmp2537;2088300;2100000;1.001404;1.069458;107.042253;149.449761;344.112897;33.821216;257.616081;16055100792;15012370014;40.089042;0;0;0;6;8363120;0;0;354846356;4381060;10196971264;0;1;1;1;840
cmp2552;2089800;2100000;1.001491;0.668063;26.163607;75.221731;240.750644;22.827280;186.444136;20654278442;30916676664;37.903999;0;0;0;9;2139056;0;0;299950861;5667606;9681855420;0;1;1;1;990
cmp2543;2088000;2100000;1.001983;1.423552;115.209423;154.743535;338.531593;35.921587;260.889747;20571121348;14450557558;38.626560;0;0;0;3;3830156;0;0;272694415;4426720;9904086908;0;1;1;1;990
cmp2544;2088000;2100000;1.001909;1.429988;113.799898;154.703162;327.461806;34.634400;249.795823;20913058654;14624643596;34.728302;0;0;0;5;8337652;0;0;329652512;4463302;8814016184;0;1;1;1;990
cmp2550;2088000;2100000;1.001970;1.181527;92.122704;151.063285;346.272382;32.429715;262.165469;20844449544;17641953112;41.622932;0;0;0;5;6515476;0;0;289671967;3942966;10674846500;0;1;1;1;990
cmp2551;2088000;2100000;1.001701;2.106100;163.593701;148.167098;338.122219;33.011443;258.037434;20516460248;9741444184;29.120581;0;0;0;3;896044;0;0;260970395;4550684;7409932052;0;1;1;1;990
cmp2549;2088000;2100000;1.001707;1.490379;116.042668;150.947998;297.359826;33.616324;250.136868;20851951279;13991041929;36.881945;0;0;0;13;1835596;0;0;264351624;4325286;9451826456;0;1;1;1;990
cmp2539;2088000;2100000;1.002013;2.027525;168.027585;157.802706;342.200319;35.390028;255.182737;20486759873;10104317882;38.439223;0;0;0;6;2401060;0;0;255502913;4240442;9873801248;0;1;1;1;990
cmp2538;2088000;2100000;1.002215;1.895178;189.887858;157.223291;312.466231;35.855485;263.997962;16886151916;8910060895;41.295613;0;0;0;10;1248256;0;0;228153855;4467038;10657473872;0;1;1;1;990
cmp2540;2088000;2100000;1.002154;2.923724;240.224582;156.524129;336.570362;34.952519;253.477780;20499082507;7011291287;30.463270;0;0;0;14;1609476;0;0;321490589;4258116;7706556364;0;1;1;1;990
cmp2537;2087400;2100000;1.001804;1.010997;99.458215;147.025366;347.396861;33.536885;255.791499;16076234087;15901360395;38.423887;0;0;0;3;6782536;0;0;313974514;3982824;9805051628;0;1;1;1;850
cmp2552;2092800;2100000;1.001292;0.662486;25.217544;73.085584;218.935545;22.500041;184.747123;20642687272;31159417926;37.385431;0;0;0;3;2396528;0;0;292157180;5032904;9551390848;0;1;1;1;1000
cmp2543;2088000;2100000;1.001983;1.449945;116.317911;153.209219;350.028798;35.694994;259.007231;20547066466;14170931536;37.784678;0;0;0;16;3984392;0;0;266725581;4005756;9688335312;0;1;1;1;1000
cmp2544;2088000;2100000;1.002109;1.459834;114.939856;153.031232;327.131777;34.339382;248.251762;20913543010;14325973026;33.622894;0;0;0;5;7505820;0;0;301877940;4133022;8553271196;0;1;1;1;1000
cmp2550;2088000;2100000;1.001770;1.106499;84.410887;147.935038;337.675516;32.063560;260.286460;20858889837;18851258255;41.572210;0;0;0;5;5532260;0;0;275979574;3540468;10674363684;0;1;1;1;1000
cmp2551;2088000;2100000;1.001901;2.128049;161.987917;145.070221;334.785772;32.675443;256.268707;20502278904;9634306582;29.157536;0;0;0;3;657624;0;0;244624845;4222422;7438119712;0;1;1;1;1000
cmp2549;2088000;2100000;1.001807;1.444199;109.720119;147.287219;336.199522;33.128582;248.079932;20854009329;14439845670;37.001232;0;0;0;9;1677772;0;0;231650989;4093892;9517334724;0;1;1;1;1000
cmp2539;2088000;2100000;1.002013;2.004462;162.328037;154.330126;338.050272;34.928553;252.684128;20503511620;10228932508;38.339985;0;0;0;6;2547004;0;0;234077192;4388062;9868765684;0;1;1;1;1000
cmp2538;2088000;2100000;1.002115;1.879108;183.073640;153.321473;351.923306;35.384026;261.902470;16933489512;9011452847;40.530585;0;0;0;8;1009316;0;0;216823571;4438996;10466235228;0;1;1;1;1000
cmp2540;2088000;2100000;1.001954;2.897844;232.385836;152.680887;300.038844;34.406083;250.911802;20483186491;7068422508;31.045906;0;0;0;8;1141840;0;0;291915105;4298234;7888580940;0;1;1;1;1000
cmp2537;2088600;2100000;1.001504;1.051218;104.054257;148.409487;316.918591;33.708657;256.845824;16123048021;15337495716;40.315435;0;0;0;6;7754852;0;0;340829226;4536306;10272163080;0;1;1;1;860
cmp2543;2088000;2100000;1.001683;1.418129;113.424609;152.928457;343.675098;35.672155;260.210075;20564904458;14501437580;38.850731;0;0;0;0;3199980;0;0;265732587;4545356;9967602376;0;1;1;1;1010
cmp2544;2088000;2100000;1.001709;1.338483;105.390086;152.997995;337.241755;34.306778;249.794563;20899706912;15614471772;34.634425;0;0;0;16;9164212;0;0;317006923;4594252;8799130652;0;1;1;1;1010
cmp2550;2088000;2100000;1.001770;1.108592;86.030440;150.290779;347.196566;32.280762;262.305128;20831455148;18790916150;41.712714;0;0;0;8;6959652;0;0;290511407;4194024;10694791024;0;1;1;1;1010
cmp2551;2088000;2100000;1.001601;2.217738;171.797441;147.720367;342.020988;32.980833;257.876496;20508254400;9247375245;29.097117;0;0;0;6;1266056;0;0;282006924;4546514;7381578696;0;1;1;1;1010
cmp2549;2088000;2100000;1.001707;1.465727;113.744897;150.394426;328.899999;33.524903;250.262867;20844593237;14221330315;36.897422;0;0;0;13;1636620;0;0;275561997;4475828;9444744380;0;1;1;1;1010
cmp2539;2088000;2100000;1.001813;1.988869;164.095611;157.334017;337.699918;35.417265;254.806617;20512481865;10313643398;38.634401;0;0;0;13;2133064;0;0;272101431;4567072;9906576704;0;1;1;1;1010
cmp2552;2092500;2100000;1.028691;0.650405;24.920068;73.612678;241.499004;22.541735;186.335073;21221294133;32627838014;36.977649;0;0;0;3;2533288;0;0;293149407;5766718;9708703652;0;1;1;1;1010
cmp2538;2088000;2100000;1.001915;1.911515;190.386863;157.030029;367.260213;35.855106;264.309493;16961119630;8873127001;40.900856;0;0;0;10;985232;0;0;254695365;4859096;10523460820;0;1;1;1;1010
cmp2540;2088000;2100000;1.001653;2.831266;232.311897;156.329100;353.102545;34.952877;253.372991;20491153672;7237453059;30.900135;0;0;0;11;1120600;0;0;302040739;4409592;7837489072;0;1;1;1;1010
cmp2537;2088000;2100000;1.001904;1.028763;102.020687;148.699173;339.973856;33.741332;256.848569;16131019792;15680009887;39.469504;0;0;0;3;6728520;0;0;321982855;4083018;10073694580;0;1;1;1;870
cmp2543;2088000;2100000;1.001883;1.452122;117.213913;154.187901;339.658924;35.877962;260.355185;20549020296;14151024329;38.250698;0;0;0;3;3361864;0;0;256893733;3964570;9820704224;0;1;1;1;1020
cmp2544;2088000;2100000;1.004709;1.404270;111.536230;154.306767;301.962917;34.447329;250.032632;20958470585;14924819449;34.223790;0;0;0;11;7855604;0;0;295224645;4088804;8741500200;0;1;1;1;1020
cmp2550;2088000;2100000;1.001770;1.104415;85.335438;149.744723;338.977112;32.285555;261.637261;20845981764;18875126332;40.865123;0;0;0;13;6390216;0;0;267524453;3732630;10495363652;0;1;1;1;1020
cmp2551;2088000;2100000;1.002001;2.275281;174.891251;146.407696;302.609188;32.843348;257.263526;20492693198;9006664305;29.038761;0;0;0;6;940112;0;0;237329772;3979814;7414822992;0;1;1;1;1020
cmp2549;2088000;2100000;1.001907;1.448266;111.240204;148.886895;334.037923;33.377389;249.524659;20853076325;14398650887;36.630912;0;0;0;6;1253476;0;0;251975688;4060680;9400802848;0;1;1;1;1020
cmp2539;2088000;2100000;1.001813;2.033283;166.071723;155.655852;305.275996;35.194129;253.522464;20500003467;10082220856;38.015625;0;0;0;13;1900300;0;0;242990116;4229132;9773127736;0;1;1;1;1020
cmp2552;2098200;2100000;1.001491;0.656635;25.087351;73.355033;243.818669;22.560601;185.420272;20646494554;31442872035;37.236513;0;0;0;3;2222344;0;0;277661408;5134568;9528678280;0;1;1;1;1020
cmp2538;2088000;2100000;1.002016;1.839015;180.184244;154.636546;344.713330;35.523399;263.187027;16980673873;9233569817;40.603548;0;0;0;13;544672;0;0;214996367;4571172;10486567900;0;1;1;1;1020
cmp2540;2088000;2100000;1.002054;2.762483;223.168403;153.786052;333.767974;34.577834;251.935999;20482108438;7414383823;30.717330;0;0;0;11;1154060;0;0;277610444;4206474;7817137076;0;1;1;1;1020
cmp2537;2088600;2100000;1.001704;1.021583;99.935943;147.273266;348.493797;33.522744;256.518816;16192555618;15850448997;38.816780;0;0;0;6;7479516;0;0;343741971;4477440;9876651392;0;1;1;1;880
cmp2543;2088000;2100000;1.002083;1.371943;109.346038;152.302950;348.164378;35.615567;259.777492;20561017783;14986792572;37.527417;0;0;0;9;4098380;0;0;269548572;4516450;9618040552;0;1;1;1;1030
cmp2544;2088000;2100000;1.002109;1.298030;101.648120;152.102721;322.718883;34.191496;249.678453;20899551361;16100980852;34.256677;0;0;0;2;7369068;0;0;313983995;4550776;8708020916;0;1;1;1;1030
cmp2550;2088000;2100000;1.001670;1.071685;82.242904;148.704432;303.743570;32.147140;261.958331;20840916231;19446875753;42.181073;0;0;0;2;6021660;0;0;295937361;4039554;10812816776;0;1;1;1;1030
cmp2551;2088000;2100000;1.001601;2.168416;166.612685;146.545203;331.767208;32.821696;257.422968;20511667693;9459285583;30.282199;0;0;0;3;870044;0;0;264450227;4527264;7711913772;0;1;1;1;1030
cmp2549;2088000;2100000;1.001807;1.388230;106.807228;149.013718;336.259114;33.343000;249.981087;20833910347;15007534960;37.541488;0;0;0;6;1271960;0;0;253251626;4525038;9638138444;0;1;1;1;1030
cmp2539;2088000;2100000;1.001913;1.971430;162.127524;156.767819;322.000809;35.388602;254.553673;20507433535;10402313053;39.094316;0;0;0;6;2238764;0;0;253584104;4584814;10047247960;0;1;1;1;1030
cmp2552;2087100;2100000;1.001391;0.664388;26.058599;75.254227;248.196535;22.854916;186.958926;20630283990;31051573668;38.446821;0;0;0;16;2030896;0;0;314576373;5599448;9809456484;0;1;1;1;1030
cmp2538;2088000;2100000;1.001815;1.868173;185.189913;156.611594;315.388313;35.783940;264.646731;16994615552;9096916351;41.153939;0;0;0;5;671012;0;0;224250754;4593030;10620130884;0;1;1;1;1030
cmp2540;2088000;2100000;1.001854;2.772478;226.985911;155.831504;333.654239;34.876367;253.134537;20475224744;7385169953;31.230266;0;0;0;17;1699440;0;0;320900709;4522862;7906601696;0;1;1;1;1030
cmp2537;2088000;2100000;1.001904;1.031628;102.211363;149.292299;340.014644;33.769447;257.205499;16210158499;15713187521;39.299924;0;0;0;3;7829656;0;0;335296428;4058630;10014594052;0;1;1;1;890
cmp2543;2088000;2100000;1.002083;1.433850;116.264767;154.738038;314.830103;35.936188;260.639795;20533174390;14320309192;37.780603;0;0;0;9;4109828;0;0;251831919;4134438;9702894564;0;1;1;1;1040
cmp2544;2088000;2100000;1.002009;1.377912;109.689154;154.701570;330.724541;34.574478;250.535744;20908544109;15174082504;34.750031;0;0;0;5;8428860;0;0;268322898;3944512;8882418604;0;1;1;1;1040
cmp2550;2088000;2100000;1.001670;1.115847;86.736249;150.636614;345.834261;32.393911;262.346354;20842944169;18679029713;42.072411;0;0;0;5;5178892;0;0;276323374;3502448;10805168704;0;1;1;1;1040
cmp2551;2088000;2100000;1.001601;2.235450;172.957803;147.507032;337.903715;33.018043;257.564984;20503700383;9172068990;29.811858;0;0;0;10;1102520;0;0;231031292;3970926;7621683668;0;1;1;1;1040
cmp2549;2088000;2100000;1.001907;1.424229;110.438990;150.231387;333.508832;33.489410;250.000315;20842270676;14634077708;37.459616;0;0;0;9;1250836;0;0;241049653;4113126;9630174876;0;1;1;1;1040
cmp2552;2093700;2100000;1.001391;0.643674;24.552769;73.234604;221.197326;22.573498;185.787327;20643597777;32071522700;37.213725;0;0;0;9;1672092;0;0;298403596;5016252;9501619732;0;1;1;1;1040
cmp2539;2088000;2100000;1.001813;2.064827;170.856651;157.697927;336.964317;35.440843;254.693521;20500490831;9928430148;38.522725;0;0;0;3;1993576;0;0;223170535;4133798;9926639560;0;1;1;1;1040
cmp2538;2088000;2100000;1.002016;1.908177;187.773699;155.904575;349.993553;35.659981;263.977790;17045790985;8933022945;41.089938;0;0;0;0;787148;0;0;214584194;4298064;10615267212;0;1;1;1;1040
cmp2540;2088000;2100000;1.001854;2.844845;231.544125;155.027615;310.479664;34.808851;252.728569;20489814782;7202437122;30.141959;0;0;0;11;1214556;0;0;294032018;4174326;7647377196;0;1;1;1;1040
cmp2537;2088300;2100000;1.001704;1.001058;97.648704;147.439062;352.076591;33.512881;256.454948;16257155143;16239978165;38.955029;0;0;0;3;6854528;0;0;315753281;4331876;9941854040;0;1;1;1;900
cmp2543;2088000;2100000;1.002283;1.398294;111.700690;152.619247;343.417946;35.644508;259.975479;20560897540;14704274438;38.385008;0;0;0;3;3117800;0;0;244493685;4338584;9872427012;0;1;1;1;1050
cmp2544;2088000;2100000;1.002109;1.317637;103.380701;152.367154;325.378175;34.303593;249.547394;20895962303;15858663572;34.248293;0;0;0;19;8022580;0;0;291625583;4601648;8727463976;0;1;1;1;1050
cmp2550;2088000;2100000;1.001770;1.071648;82.102233;148.402539;344.596932;32.154214;261.701708;20835616448;19442592111;40.266627;0;0;0;13;6480524;0;0;275037859;4326062;10329389868;0;1;1;1;1050
cmp2551;2088000;2100000;1.001701;2.187983;167.501127;146.037092;339.377583;32.799002;257.511303;20517642603;9377424876;29.679657;0;0;0;3;655744;0;0;276859922;4723524;7541485656;0;1;1;1;1050
cmp2549;2088000;2100000;1.001807;1.405588;107.573612;148.279822;302.234184;33.308313;249.682420;20840976032;14827231407;37.274955;0;0;0;19;2787212;0;0;334501221;4458946;9485172588;0;1;1;1;1050
cmp2552;2094000;2100000;1.001791;0.671036;26.286844;75.120464;249.535482;22.840916;186.934650;20627325076;30739512303;38.169688;0;0;0;3;2336700;0;0;291960588;5946442;9762404912;0;1;1;1;1050
cmp2539;2088000;2100000;1.001613;1.991850;162.690071;155.585208;337.103486;35.195945;253.851945;20486302067;10285064880;38.790380;0;0;0;19;2303948;0;0;272014761;4818576;9945321860;0;1;1;1;1050
cmp2538;2088300;2100000;1.001616;1.811039;178.008900;155.898362;351.389295;35.652835;264.004712;17058019904;9418913014;40.929586;0;0;0;16;1507924;0;0;225444704;4764722;10556627980;0;1;1;1;1050
cmp2540;2088000;2100000;1.001654;2.833248;230.999525;155.342008;328.941698;34.804538;252.887771;20491796260;7232617060;31.814021;0;0;0;8;793204;0;0;293370044;4451750;8087344048;0;1;1;1;1050
cmp2537;2088000;2100000;1.001704;1.058561;104.642089;149.552979;300.704140;33.773874;256.989602;16272110416;15371917108;39.808696;0;0;0;3;7536836;0;0;322046253;4110892;10160131720;0;1;1;1;910
cmp2543;2088000;2100000;1.002183;1.450582;117.530149;154.785699;347.053552;35.936216;260.644676;20557521241;14171909159;38.457060;0;0;0;6;3720284;0;0;273630349;4197616;9860821196;0;1;1;1;1060
cmp2544;2088000;2100000;1.002009;1.376034;109.773020;154.885926;335.371206;34.605437;250.503167;20888969438;15180558514;34.639665;0;0;0;5;8458044;0;0;302263229;4147556;8819143988;0;1;1;1;1060
cmp2550;2088000;2100000;1.001970;1.125321;87.586970;150.750827;345.471490;32.436563;262.369165;20837761147;18517173908;41.174341;0;0;0;8;6453808;0;0;277714958;3662154;10568865540;0;1;1;1;1060
cmp2551;2088000;2100000;1.001701;2.231136;172.925116;147.754946;332.685901;32.956951;257.832023;20504444813;9190138540;29.341073;0;0;0;9;905936;0;0;228384090;4134454;7501046744;0;1;1;1;1060
cmp2549;2088000;2100000;1.001907;1.463251;113.853206;150.457035;335.557626;33.572019;249.947169;20802384365;14216554134;36.948847;0;0;0;9;1669044;0;0;307440746;4091996;9428717648;0;1;1;1;1060
cmp2552;2096100;2100000;1.001192;0.650430;24.805956;73.215857;252.572160;22.526370;185.699845;20637944766;31729717181;37.073695;0;0;0;12;1553292;0;0;288114121;4895504;9473297208;0;1;1;1;1060
cmp2539;2088000;2100000;1.001713;2.069732;171.104851;157.589094;337.212589;35.492157;254.515018;20503174701;9906197308;38.097981;0;0;0;6;2162808;0;0;237181263;4110572;9799503004;0;1;1;1;1060
cmp2540;2088000;2100000;1.001854;2.845793;233.488967;156.242076;343.490799;34.959868;252.686979;20485157085;7198400895;31.169863;0;0;0;11;857144;0;0;278171208;4080626;7934695896;0;1;1;1;1060
cmp2538;2088000;2100000;1.002016;1.940292;191.819447;157.109168;353.856567;35.873202;263.993810;17098197733;8812177740;40.601903;0;0;0;10;751032;0;0;222484151;4410776;10478601576;0;1;1;1;1060
cmp2537;2089200;2100000;1.001804;0.994725;96.474949;147.098525;338.537610;33.492199;256.144413;16314720434;16401232297;38.667519;0;0;0;9;7340316;0;0;319094889;4499216;9863087272;0;1;1;1;920
cmp2543;2088000;2100000;1.002183;1.401465;111.989155;152.726946;340.276345;35.622696;260.072889;20566893678;14675283909;38.156362;0;0;0;6;3483468;0;0;256524046;4229868;9798828296;0;1;1;1;1070
